0.028814291888776832,1.0,0.275,1
0.028814291888776832,1.0,0.275,1
0.028814291888776832,1.0,0.22399999999999998,1
0.0342407122068139,0.0,0.22399999999999998,1
0.0684814244136278,1.0,0.22399999999999998,1
0.0684814244136278,1.0,0.22399999999999998,1
0.0684814244136278,1.0,0.22399999999999998,1
0.0684814244136278,1.0,0.22399999999999998,1
0.0684814244136278,1.0,0.24300000000000002,1
0.07753440589261484,0.0,0.24300000000000002,1
0.07753440589261484,1.0,0.24300000000000002,1
0.07753440589261484,1.0,0.24300000000000002,1
0.07753440589261484,1.0,0.259,1
0.08273864929155031,0.0,0.259,1
0.08273864929155031,1.0,0.259,1
0.08273864929155031,1.0,0.259,1
0.08273864929155031,1.0,0.259,1
0.08273864929155031,1.0,0.259,1
0.08273864929155031,1.0,0.325,1
0.08720296490080663,0.0,0.325,1
0.08720296490080663,1.0,0.325,1
0.08720296490080663,1.0,0.325,1
0.08720296490080663,1.0,0.325,1
0.08720296490080663,1.0,0.38,1
0.09182736455463728,0.0,0.38,1
0.04591368227731864,1.0,0.38,1
0.04591368227731864,1.0,0.38,1
0.04591368227731864,1.0,0.38,1
0.04591368227731864,1.0,0.38,1
0.04591368227731864,1.0,0.376,1
0.04673989249824725,0.0,0.376,1
0.04673989249824725,1.0,0.376,1
0.04673989249824725,1.0,0.376,1
0.04673989249824725,1.0,0.373,1
0.04747211013529551,0.0,0.373,1
0.0,1.0,0.373,1
0.0,1.0,0.373,1
0.0,1.0,0.373,1
0.0,1.0,0.373,1
0.0,1.0,0.38799999999999996,1
0.0,0.0,0.38799999999999996,1
0.0,1.0,0.38799999999999996,1
0.0,1.0,0.38799999999999996,1
0.0,1.0,0.38799999999999996,1
0.0,1.0,0.38799999999999996,1
0.0,1.0,0.384,1
0.0,0.0,0.384,1
0.0,1.0,0.384,1
0.0,1.0,0.384,1
0.0,1.0,0.384,1
0.0,1.0,0.384,1
0.0,1.0,0.38,1
0.0,0.0,0.38,1
0.0,1.0,0.38,1
0.0,1.0,0.38,1
0.0,1.0,0.38,1
0.0,1.0,0.337,1
0.0,0.0,0.337,1
0.024372410431391663,1.0,0.337,1
0.024372410431391663,1.0,0.337,1
0.024372410431391663,1.0,0.337,1
0.024372410431391663,1.0,0.337,1
0.024372410431391663,1.0,0.11,1
0.02715730871070677,0.0,0.11,1
0.02715730871070677,1.0,0.11,1
0.02715730871070677,1.0,0.11,1
0.02715730871070677,1.0,0.11,1
0.02715730871070677,1.0,0.184,1
0.03503240497460151,0.0,0.184,1
0.14012961989840603,1.0,0.184,1
0.14012961989840603,1.0,0.184,1
0.14012961989840603,1.0,0.184,1
0.14012961989840603,1.0,0.184,1
0.14012961989840603,1.0,0.255,1
0.14995313964386128,0.0,0.255,1
0.14995313964386128,1.0,0.255,1
0.14995313964386128,1.0,0.255,1
0.14995313964386128,1.0,0.255,1
0.14995313964386128,1.0,0.28600000000000003,1
0.15657109306194342,0.0,0.28600000000000003,1
0.15657109306194342,1.0,0.28600000000000003,1
0.15657109306194342,1.0,0.28600000000000003,1
0.15657109306194342,1.0,0.28600000000000003,1
0.15657109306194342,1.0,0.28600000000000003,1
0.15657109306194342,1.0,0.373,1
0.1957138663274293,1.0,0.373,1
0.1957138663274293,1.0,0.373,1
0.1957138663274293,1.0,0.373,1
0.1957138663274293,1.0,0.373,1
0.1957138663274293,1.0,0.16899999999999998,1
0.1712035610340695,0.0,0.16899999999999998,1
0.1712035610340695,1.0,0.16899999999999998,1
0.1712035610340695,1.0,0.16899999999999998,1
0.1712035610340695,1.0,0.16899999999999998,1
0.1712035610340695,1.0,0.16899999999999998,1
0.1712035610340695,1.0,0.231,1
0.20544427324088338,1.0,0.231,1
0.20544427324088338,1.0,0.231,1
0.20544427324088338,1.0,0.231,1
0.20544427324088338,1.0,0.231,1
0.20544427324088338,1.0,0.275,1
0.24108488196885985,0.0,0.275,1
0.24108488196885985,1.0,0.275,1
0.24108488196885985,1.0,0.275,1
0.24108488196885985,1.0,0.275,1
0.24108488196885985,1.0,0.275,1
0.24653312788906007,0.0,0.275,1
